countryname,countrycode,group,gwgroupid,years,religiousminority,lingualculturalminority,economicdisadvantage,cumulativeindex,size,polityscore,conflictlevel,status,numericstatus,reg_aut
India,750,Bengali (non-SC/ST),7.50E+07,1957,0,1,0,1,0.039,9,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,1958,0,1,0,1,0.039,9,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,1959,0,1,0,1,0.039,9,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,1960,0,1,0,1,0.039,9,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,1961,0,1,0,1,0.039,9,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,1962,0,1,0,1,0.039,9,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,1963,0,1,0,1,0.039,9,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,1964,0,1,0,1,0.039,9,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,1965,0,1,0,1,0.039,9,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,1966,0,1,0,1,0.039,9,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,1967,0,1,0,1,0.039,9,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,1968,0,1,0,1,0.039,9,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,1969,0,1,0,1,0.039,9,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,1970,0,1,0,1,0.039,9,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,1971,0,1,0,1,0.039,9,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,1972,0,1,0,1,0.039,9,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,1973,0,1,0,1,0.039,9,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,1974,0,1,0,1,0.039,9,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,1975,0,1,0,1,0.039,7,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,1976,0,1,0,1,0.039,7,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,1977,0,1,0,1,0.039,8,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,1978,0,1,0,1,0.039,8,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,1979,0,1,0,1,0.039,8,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,1980,0,1,0,1,0.039,8,2,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,1981,0,1,0,1,0.039,8,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,1982,0,1,0,1,0.039,8,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,1983,0,1,0,1,0.039,8,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,1984,0,1,0,1,0.039,8,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,1985,0,1,0,1,0.039,8,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,1986,0,1,0,1,0.039,8,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,1987,0,1,0,1,0.039,8,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,1988,0,1,0,1,0.039,8,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,1989,0,1,0,1,0.039,8,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,1990,0,1,0,1,0.039,8,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,1991,0,1,0,1,0.039,8,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,1992,0,1,0,1,0.039,8,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,1993,0,1,0,1,0.039,8,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,1994,0,1,0,1,0.039,8,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,1995,0,1,0,1,0.039,9,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,1996,0,1,0,1,0.039,9,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,1997,0,1,0,1,0.039,9,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,1998,0,1,0,1,0.039,9,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,1999,0,1,0,1,0.039,9,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,2000,0,1,0,1,0.039,9,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,2001,0,1,0,1,0.039,9,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,2002,0,1,0,1,0.039,9,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,2003,0,1,0,1,0.039,9,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,2004,0,1,0,1,0.039,9,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,2005,0,1,0,1,0.039,9,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,2006,0,1,0,1,0.039,9,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,2007,0,1,0,1,0.039,9,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,2008,0,1,0,1,0.039,9,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,2009,0,1,0,1,0.039,9,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,2010,0,1,0,1,0.039,9,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,2011,0,1,0,1,0.039,9,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,2012,0,1,0,1,0.039,9,0,JUNIOR PARTNER,4,TRUE
India,750,Bengali (non-SC/ST),7.50E+07,2013,0,1,0,1,0.039,9,0,JUNIOR PARTNER,4,TRUE
Bangladesh,771,Bengali Hindus,7.70E+07,1972,1,0,0,1,0.1,8,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Bengali Hindus,7.70E+07,1973,1,0,0,1,0.1,8,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Bengali Hindus,7.70E+07,1974,1,0,0,1,0.1,-2,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Bengali Hindus,7.70E+07,1975,1,0,1,2,0.1,-7,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Bengali Hindus,7.70E+07,1976,1,0,1,2,0.1,-7,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Bengali Hindus,7.70E+07,1977,1,0,1,2,0.1,-7,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Bengali Hindus,7.70E+07,1978,1,0,1,2,0.1,-4,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Bengali Hindus,7.70E+07,1979,1,0,1,2,0.1,-4,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Bengali Hindus,7.70E+07,1980,1,0,1,2,0.1,-4,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Bengali Hindus,7.70E+07,1981,1,0,1,2,0.1,-4,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Bengali Hindus,7.70E+07,1982,1,0,1,2,0.1,-7,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Bengali Hindus,7.70E+07,1983,1,0,1,2,0.1,-7,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Bengali Hindus,7.70E+07,1984,1,0,1,2,0.1,-7,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Bengali Hindus,7.70E+07,1985,1,0,1,2,0.1,-7,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Bengali Hindus,7.70E+07,1986,1,0,1,2,0.1,-5,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Bengali Hindus,7.70E+07,1987,1,0,1,2,0.1,-5,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Bengali Hindus,7.70E+07,1988,1,0,1,2,0.1,-5,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Bengali Hindus,7.70E+07,1989,1,0,1,2,0.1,-5,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Bengali Hindus,7.70E+07,1990,1,0,1,2,0.1,-5,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Bengali Hindus,7.70E+07,1991,1,0,1,2,0.1,6,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Bengali Hindus,7.70E+07,1992,1,0,1,2,0.1,6,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Bengali Hindus,7.70E+07,1993,1,0,1,2,0.1,6,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Bengali Hindus,7.70E+07,1994,1,0,1,2,0.1,6,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Bengali Hindus,7.70E+07,1995,1,0,1,2,0.1,6,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Bengali Hindus,7.70E+07,1996,1,0,1,2,0.1,6,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Bengali Hindus,7.70E+07,1997,1,0,1,2,0.1,6,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Bengali Hindus,7.70E+07,1998,1,0,1,2,0.1,6,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Bengali Hindus,7.70E+07,1999,1,0,1,2,0.1,6,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Bengali Hindus,7.70E+07,2000,1,0,1,2,0.1,6,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Bengali Hindus,7.70E+07,2001,1,0,1,2,0.1,6,1,DISCRIMINATED,2,FALSE
Bangladesh,771,Bengali Hindus,7.70E+07,2002,1,0,1,2,0.1,6,1,DISCRIMINATED,2,FALSE
Bangladesh,771,Bengali Hindus,7.70E+07,2003,1,0,1,2,0.1,6,1,DISCRIMINATED,2,FALSE
Bangladesh,771,Bengali Hindus,7.70E+07,2004,1,0,1,2,0.1,6,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Bengali Hindus,7.70E+07,2005,1,0,1,2,0.1,6,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Bengali Hindus,7.70E+07,2006,1,0,1,2,0.1,6,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Bengali Hindus,7.70E+07,2007,1,0,1,2,0.1,-6,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Bengali Hindus,7.70E+07,2008,1,0,1,2,0.1,-6,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Bengali Hindus,7.70E+07,2009,1,0,1,2,0.1,5,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Bengali Hindus,7.70E+07,2010,1,0,1,2,0.1,5,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Bengali Hindus,7.70E+07,2011,1,0,1,2,0.1,5,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Bengali Hindus,7.70E+07,2012,1,0,1,2,0.1,5,1,DISCRIMINATED,2,FALSE
Bangladesh,771,Bengali Hindus,7.70E+07,2013,1,0,1,2,0.1,4,1,DISCRIMINATED,2,FALSE
Bangladesh,771,Bengali Muslims,7.70E+07,1972,0,0,0,0,0.895,8,0,DOMINANT,6,
Bangladesh,771,Bengali Muslims,7.70E+07,1973,0,0,0,0,0.895,8,0,DOMINANT,6,
Bangladesh,771,Bengali Muslims,7.70E+07,1974,0,0,0,0,0.895,-2,0,DOMINANT,6,
Bangladesh,771,Bengali Muslims,7.70E+07,1975,0,0,0,0,0.895,-7,0,DOMINANT,6,
Bangladesh,771,Bengali Muslims,7.70E+07,1976,0,0,0,0,0.895,-7,0,DOMINANT,6,
Bangladesh,771,Bengali Muslims,7.70E+07,1977,0,0,0,0,0.895,-7,0,DOMINANT,6,
Bangladesh,771,Bengali Muslims,7.70E+07,1978,0,0,0,0,0.895,-4,0,DOMINANT,6,
Bangladesh,771,Bengali Muslims,7.70E+07,1979,0,0,0,0,0.895,-4,0,DOMINANT,6,
Bangladesh,771,Bengali Muslims,7.70E+07,1980,0,0,0,0,0.895,-4,0,DOMINANT,6,
Bangladesh,771,Bengali Muslims,7.70E+07,1981,0,0,0,0,0.895,-4,0,DOMINANT,6,
Bangladesh,771,Bengali Muslims,7.70E+07,1982,0,0,0,0,0.895,-7,0,DOMINANT,6,
Bangladesh,771,Bengali Muslims,7.70E+07,1983,0,0,0,0,0.895,-7,0,DOMINANT,6,
Bangladesh,771,Bengali Muslims,7.70E+07,1984,0,0,0,0,0.895,-7,0,DOMINANT,6,
Bangladesh,771,Bengali Muslims,7.70E+07,1985,0,0,0,0,0.895,-7,0,DOMINANT,6,
Bangladesh,771,Bengali Muslims,7.70E+07,1986,0,0,0,0,0.895,-5,0,DOMINANT,6,
Bangladesh,771,Bengali Muslims,7.70E+07,1987,0,0,0,0,0.895,-5,0,DOMINANT,6,
Bangladesh,771,Bengali Muslims,7.70E+07,1988,0,0,0,0,0.895,-5,0,DOMINANT,6,
Bangladesh,771,Bengali Muslims,7.70E+07,1989,0,0,0,0,0.895,-5,0,DOMINANT,6,
Bangladesh,771,Bengali Muslims,7.70E+07,1990,0,0,0,0,0.895,-5,0,DOMINANT,6,
Bangladesh,771,Bengali Muslims,7.70E+07,1991,0,0,0,0,0.895,6,0,DOMINANT,6,
Bangladesh,771,Bengali Muslims,7.70E+07,1992,0,0,0,0,0.895,6,0,DOMINANT,6,
Bangladesh,771,Bengali Muslims,7.70E+07,1993,0,0,0,0,0.895,6,0,DOMINANT,6,
Bangladesh,771,Bengali Muslims,7.70E+07,1994,0,0,0,0,0.895,6,0,DOMINANT,6,
Bangladesh,771,Bengali Muslims,7.70E+07,1995,0,0,0,0,0.895,6,0,DOMINANT,6,
Bangladesh,771,Bengali Muslims,7.70E+07,1996,0,0,0,0,0.895,6,0,DOMINANT,6,
Bangladesh,771,Bengali Muslims,7.70E+07,1997,0,0,0,0,0.895,6,0,DOMINANT,6,
Bangladesh,771,Bengali Muslims,7.70E+07,1998,0,0,0,0,0.895,6,0,DOMINANT,6,
Bangladesh,771,Bengali Muslims,7.70E+07,1999,0,0,0,0,0.895,6,0,DOMINANT,6,
Bangladesh,771,Bengali Muslims,7.70E+07,2000,0,0,0,0,0.895,6,0,DOMINANT,6,
Bangladesh,771,Bengali Muslims,7.70E+07,2001,0,0,0,0,0.895,6,0,DOMINANT,6,
Bangladesh,771,Bengali Muslims,7.70E+07,2002,0,0,0,0,0.895,6,0,DOMINANT,6,
Bangladesh,771,Bengali Muslims,7.70E+07,2003,0,0,0,0,0.895,6,0,DOMINANT,6,
Bangladesh,771,Bengali Muslims,7.70E+07,2004,0,0,0,0,0.895,6,0,DOMINANT,6,
Bangladesh,771,Bengali Muslims,7.70E+07,2005,0,0,0,0,0.895,6,0,DOMINANT,6,
Bangladesh,771,Bengali Muslims,7.70E+07,2006,0,0,0,0,0.895,6,0,DOMINANT,6,
Bangladesh,771,Bengali Muslims,7.70E+07,2007,0,0,0,0,0.895,-6,0,DOMINANT,6,
Bangladesh,771,Bengali Muslims,7.70E+07,2008,0,0,0,0,0.895,-6,0,DOMINANT,6,
Bangladesh,771,Bengali Muslims,7.70E+07,2009,0,0,0,0,0.895,5,0,DOMINANT,6,
Bangladesh,771,Bengali Muslims,7.70E+07,2010,0,0,0,0,0.895,5,0,DOMINANT,6,
Bangladesh,771,Bengali Muslims,7.70E+07,2011,0,0,0,0,0.895,5,0,DOMINANT,6,
Bangladesh,771,Bengali Muslims,7.70E+07,2012,0,0,0,0,0.895,5,1,DOMINANT,6,
Bangladesh,771,Bengali Muslims,7.70E+07,2013,0,0,0,0,0.895,4,1,DOMINANT,6,
Bangladesh,771,Biharis (Urdu-Speaker),7.70E+07,1972,0,1,1,2,0.002,8,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Biharis (Urdu-Speaker),7.70E+07,1973,0,1,1,2,0.002,8,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Biharis (Urdu-Speaker),7.70E+07,1974,0,1,1,2,0.002,-2,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Biharis (Urdu-Speaker),7.70E+07,1975,0,1,1,2,0.002,-7,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Biharis (Urdu-Speaker),7.70E+07,1976,0,1,1,2,0.002,-7,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Biharis (Urdu-Speaker),7.70E+07,1977,0,1,1,2,0.002,-7,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Biharis (Urdu-Speaker),7.70E+07,1978,0,1,1,2,0.002,-4,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Biharis (Urdu-Speaker),7.70E+07,1979,0,1,1,2,0.002,-4,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Biharis (Urdu-Speaker),7.70E+07,1980,0,1,1,2,0.002,-4,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Biharis (Urdu-Speaker),7.70E+07,1981,0,1,1,2,0.002,-4,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Biharis (Urdu-Speaker),7.70E+07,1982,0,1,1,2,0.002,-7,1,DISCRIMINATED,2,FALSE
Bangladesh,771,Biharis (Urdu-Speaker),7.70E+07,1983,0,1,1,2,0.002,-7,1,DISCRIMINATED,2,FALSE
Bangladesh,771,Biharis (Urdu-Speaker),7.70E+07,1984,0,1,1,2,0.002,-7,1,DISCRIMINATED,2,FALSE
Bangladesh,771,Biharis (Urdu-Speaker),7.70E+07,1985,0,1,1,2,0.002,-7,1,DISCRIMINATED,2,FALSE
Bangladesh,771,Biharis (Urdu-Speaker),7.70E+07,1986,0,1,1,2,0.002,-5,1,DISCRIMINATED,2,FALSE
Bangladesh,771,Biharis (Urdu-Speaker),7.70E+07,1987,0,1,1,2,0.002,-5,1,DISCRIMINATED,2,FALSE
Bangladesh,771,Biharis (Urdu-Speaker),7.70E+07,1988,0,1,1,2,0.002,-5,1,DISCRIMINATED,2,FALSE
Bangladesh,771,Biharis (Urdu-Speaker),7.70E+07,1989,0,1,1,2,0.002,-5,1,DISCRIMINATED,2,FALSE
Bangladesh,771,Biharis (Urdu-Speaker),7.70E+07,1990,0,1,1,2,0.002,-5,2,DISCRIMINATED,2,FALSE
Bangladesh,771,Biharis (Urdu-Speaker),7.70E+07,1991,0,1,1,2,0.002,6,1,DISCRIMINATED,2,FALSE
Bangladesh,771,Biharis (Urdu-Speaker),7.70E+07,1992,0,1,1,2,0.002,6,1,DISCRIMINATED,2,FALSE
Bangladesh,771,Biharis (Urdu-Speaker),7.70E+07,1993,0,1,1,2,0.002,6,1,DISCRIMINATED,2,FALSE
Bangladesh,771,Biharis (Urdu-Speaker),7.70E+07,1994,0,1,1,2,0.002,6,1,DISCRIMINATED,2,FALSE
Bangladesh,771,Biharis (Urdu-Speaker),7.70E+07,1995,0,1,1,2,0.002,6,1,DISCRIMINATED,2,FALSE
Bangladesh,771,Biharis (Urdu-Speaker),7.70E+07,1996,0,1,1,2,0.002,6,1,DISCRIMINATED,2,FALSE
Bangladesh,771,Biharis (Urdu-Speaker),7.70E+07,1997,0,1,1,2,0.002,6,1,DISCRIMINATED,2,FALSE
Bangladesh,771,Biharis (Urdu-Speaker),7.70E+07,1998,0,1,1,2,0.002,6,1,DISCRIMINATED,2,FALSE
Bangladesh,771,Biharis (Urdu-Speaker),7.70E+07,1999,0,1,1,2,0.002,6,1,DISCRIMINATED,2,FALSE
Bangladesh,771,Biharis (Urdu-Speaker),7.70E+07,2000,0,1,1,2,0.002,6,1,DISCRIMINATED,2,FALSE
Bangladesh,771,Biharis (Urdu-Speaker),7.70E+07,2001,0,1,1,2,0.002,6,1,DISCRIMINATED,2,FALSE
Bangladesh,771,Biharis (Urdu-Speaker),7.70E+07,2002,0,1,1,2,0.002,6,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Biharis (Urdu-Speaker),7.70E+07,2003,0,1,1,2,0.002,6,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Biharis (Urdu-Speaker),7.70E+07,2004,0,1,1,2,0.002,6,1,DISCRIMINATED,2,FALSE
Bangladesh,771,Biharis (Urdu-Speaker),7.70E+07,2005,0,1,1,2,0.002,6,1,DISCRIMINATED,2,FALSE
Bangladesh,771,Biharis (Urdu-Speaker),7.70E+07,2006,0,1,1,2,0.002,6,1,DISCRIMINATED,2,FALSE
Bangladesh,771,Biharis (Urdu-Speaker),7.70E+07,2007,0,1,1,2,0.002,-6,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Biharis (Urdu-Speaker),7.70E+07,2008,0,1,1,2,0.002,-6,0,DISCRIMINATED,2,FALSE
Bangladesh,771,Biharis (Urdu-Speaker),7.70E+07,2009,0,1,1,2,0.002,5,1,DISCRIMINATED,2,FALSE
Bangladesh,771,Biharis (Urdu-Speaker),7.70E+07,2010,0,1,1,2,0.002,5,1,DISCRIMINATED,2,FALSE
Bangladesh,771,Biharis (Urdu-Speaker),7.70E+07,2011,0,1,1,2,0.002,5,1,DISCRIMINATED,2,FALSE
Bangladesh,771,Biharis (Urdu-Speaker),7.70E+07,2012,0,1,1,2,0.002,5,2,DISCRIMINATED,2,FALSE
Bangladesh,771,Biharis (Urdu-Speaker),7.70E+07,2013,0,1,1,2,0.002,4,2,DISCRIMINATED,2,FALSE
India,750,Bodo,7.50E+07,1947,0,1,1,2,0.001005,,0,IRRELEVANT,1,
India,750,Bodo,7.50E+07,1948,0,1,1,2,0.001005,,0,IRRELEVANT,1,
India,750,Bodo,7.50E+07,1949,0,1,1,2,0.001,,0,IRRELEVANT,1,
India,750,Bodo,7.50E+07,1950,0,1,1,2,0.001,9,0,IRRELEVANT,1,
India,750,Bodo,7.50E+07,1951,0,1,1,2,0.001,9,0,IRRELEVANT,1,
India,750,Bodo,7.50E+07,1952,0,1,1,2,0.001,9,0,IRRELEVANT,1,
India,750,Bodo,7.50E+07,1953,0,1,1,2,0.001,9,0,IRRELEVANT,1,
India,750,Bodo,7.50E+07,1954,0,1,1,2,0.001,9,0,IRRELEVANT,1,
India,750,Bodo,7.50E+07,1955,0,1,1,2,0.001,9,0,IRRELEVANT,1,
India,750,Bodo,7.50E+07,1956,0,1,1,2,0.001,9,0,IRRELEVANT,1,
India,750,Bodo,7.50E+07,1957,0,1,1,2,0.001,9,0,IRRELEVANT,1,
India,750,Bodo,7.50E+07,1958,0,1,1,2,0.001,9,0,IRRELEVANT,1,
India,750,Bodo,7.50E+07,1959,0,1,1,2,0.001,9,0,IRRELEVANT,1,
India,750,Bodo,7.50E+07,1960,0,1,1,2,0.001,9,0,IRRELEVANT,1,
India,750,Bodo,7.50E+07,1961,0,1,1,2,0.001,9,0,IRRELEVANT,1,
India,750,Bodo,7.50E+07,1962,0,1,1,2,0.001,9,0,IRRELEVANT,1,
India,750,Bodo,7.50E+07,1963,0,1,1,2,0.001,9,0,POWERLESS,3,FALSE
India,750,Bodo,7.50E+07,1964,0,1,1,2,0.001,9,0,POWERLESS,3,FALSE
India,750,Bodo,7.50E+07,1965,0,1,1,2,0.001,9,0,POWERLESS,3,FALSE
India,750,Bodo,7.50E+07,1966,0,1,1,2,0.001,9,0,POWERLESS,3,FALSE
India,750,Bodo,7.50E+07,1967,0,1,1,2,0.001,9,0,POWERLESS,3,FALSE
India,750,Bodo,7.50E+07,1968,0,1,1,2,0.001,9,0,POWERLESS,3,FALSE
India,750,Bodo,7.50E+07,1969,0,1,1,2,0.001,9,0,POWERLESS,3,FALSE
India,750,Bodo,7.50E+07,1970,0,1,1,2,0.001,9,0,POWERLESS,3,FALSE
India,750,Bodo,7.50E+07,1971,0,1,1,2,0.001,9,0,POWERLESS,3,FALSE
India,750,Bodo,7.50E+07,1972,0,1,1,2,0.001,9,0,POWERLESS,3,FALSE
India,750,Bodo,7.50E+07,1973,0,1,1,2,0.001,9,0,POWERLESS,3,FALSE
India,750,Bodo,7.50E+07,1974,0,1,1,2,0.001,9,0,POWERLESS,3,FALSE
India,750,Bodo,7.50E+07,1975,0,1,1,2,0.001,7,0,POWERLESS,3,FALSE
India,750,Bodo,7.50E+07,1976,0,1,1,2,0.001,7,0,POWERLESS,3,FALSE
India,750,Bodo,7.50E+07,1977,0,1,1,2,0.001,8,0,POWERLESS,3,FALSE
India,750,Bodo,7.50E+07,1978,0,1,1,2,0.001,8,0,POWERLESS,3,FALSE
India,750,Bodo,7.50E+07,1979,0,1,1,2,0.001,8,0,POWERLESS,3,FALSE
India,750,Bodo,7.50E+07,1980,0,1,1,2,0.001,8,0,POWERLESS,3,FALSE
India,750,Bodo,7.50E+07,1981,0,1,1,2,0.001,8,0,POWERLESS,3,FALSE
India,750,Bodo,7.50E+07,1982,0,1,1,2,0.001,8,0,POWERLESS,3,FALSE
India,750,Bodo,7.50E+07,1983,0,1,1,2,0.001,8,0,POWERLESS,3,FALSE
India,750,Bodo,7.50E+07,1984,0,1,1,2,0.001,8,0,POWERLESS,3,FALSE
India,750,Bodo,7.50E+07,1985,0,1,1,2,0.001,8,0,POWERLESS,3,FALSE
India,750,Bodo,7.50E+07,1986,0,1,1,2,0.001,8,0,POWERLESS,3,FALSE
India,750,Bodo,7.50E+07,1987,0,1,1,2,0.001,8,0,POWERLESS,3,FALSE
India,750,Bodo,7.50E+07,1988,0,1,1,2,0.001,8,0,POWERLESS,3,FALSE
India,750,Bodo,7.50E+07,1989,0,1,1,2,0.001,8,2,POWERLESS,3,FALSE
India,750,Bodo,7.50E+07,1990,0,1,1,2,0.001,8,2,POWERLESS,3,FALSE
India,750,Bodo,7.50E+07,1991,0,1,1,2,0.001,8,2,POWERLESS,3,FALSE
India,750,Bodo,7.50E+07,1992,0,1,1,2,0.001,8,2,POWERLESS,3,FALSE
India,750,Bodo,7.50E+07,1993,0,1,1,2,0.001,8,2,POWERLESS,3,FALSE
India,750,Bodo,7.50E+07,1994,0,1,1,2,0.001,8,2,POWERLESS,3,FALSE
India,750,Bodo,7.50E+07,1995,0,1,1,2,0.001,9,2,POWERLESS,3,FALSE
India,750,Bodo,7.50E+07,1996,0,1,1,2,0.001,9,2,POWERLESS,3,FALSE
India,750,Bodo,7.50E+07,1997,0,1,1,2,0.001,9,2,POWERLESS,3,FALSE
India,750,Bodo,7.50E+07,1998,0,1,1,2,0.001,9,2,POWERLESS,3,FALSE
India,750,Bodo,7.50E+07,1999,0,1,1,2,0.001,9,2,POWERLESS,3,FALSE
India,750,Bodo,7.50E+07,2000,0,1,1,2,0.001,9,2,POWERLESS,3,FALSE
India,750,Bodo,7.50E+07,2001,0,1,1,2,0.001,9,2,POWERLESS,3,FALSE
